id,name,set,collector,newPrice
185ac3b0-116e-4539-9615-123a6d68b035,The Odd Acorn Gang,BLC,43,3.17
18602e92-69be-4626-a28a-463913108f42,Dr. Eggman,SLD,2084,1.62
18607bf6-ce11-41cb-b001-0c9538406ba0,Khabál Ghoul,ARN,30,120.08
186862e7-91ba-47e9-bc38-e8e20772d40c,Eye of Nidhogg,FIC,44,2.81
186a57f5-5806-4373-90a6-0da950a11054,Thran Dynamo,SLD,483,8.55
186a6db2-caf7-4e29-a3e3-6ba93402cd33,Cabal Therapy,WC03,pk62sb,9.49
186b40ef-16c3-4d59-83fc-9526ca3e33e7,Commit // Memory,PAKH,211p,2.04
186eea73-46c5-4532-ac94-326db7d6f0cb,Leyline of the Void,TSR,326,2.48
186f6703-e2af-4b44-b69f-5074fcada685,Soulless Jailer,PONE,241p,1.21
186fd917-8d65-4de5-8546-a32a5f6d3bab,Winds of Change,LEG,172,24.42
1873ad15-e633-4858-8f6b-4cc3e561725f,Cunning Rhetoric,CMM,864,2.68
18743fd4-2a15-40a2-ac90-e3f0fef07e37,Thousand-Year Elixir,LRW,263,16.05
187807bc-0058-49a1-9a67-01019c5440c2,"Gandalf, White Rider",LTR,389,3.86
18787a2d-6688-47e9-94bc-ccf229df823f,All Hallow's Eve,LEG,88,530.56
1879adda-c2a7-4e5e-99db-31024e75b585,True Conviction,SLD,1082,17.56
187abedf-c2eb-453b-bea0-a10afa399e03,Crop Rotation,2XM,349,28.65
187b6719-e5ed-4615-a00b-3313ceca055b,Currency Converter,NCC,81,9.01
187cf6d5-c352-48f2-b8bf-fe1bf946e2ac,Myr,P04,4,15.50
187e887c-c39d-4d25-a506-cdc95fc70316,"Gideon, Ally of Zendikar",BFZ,29,1.96
187f9ede-0f30-4f37-bf4a-dc78cbf81c9e,Secret Rendezvous,SLD,2648,4.68
188dfd03-010b-48ca-b0a3-dd9d77947215,Mycosynth Lattice,PLST,BBD-241,37.38
189027a8-76e8-449c-973a-6b7eae8eb3b1,Capture of Jingzhou,SLD,2149,8.25
18937a89-4931-4cb0-b8b8-8582433f6e1a,Captain N'ghathrod,SLD,2183,17.01
18a1b3f5-473d-45ca-be0d-e67e77ba30ce,Reflecting Pool,CLB,358,15.16
18a1bb9e-006c-495e-8f99-d451183d2669,Food Chain,MMQ,246,52.24
18a2790c-0dcd-4564-bd5e-7d453d1c4edf,"Ral, Izzet Viceroy Emblem",TMED,G6,1.20
18a2bdc8-b705-4eb5-b3a5-ff2e2ab8f312,Wandering Archaic // Explore the Vastlands,STX,6,10.99
18a3cca1-e50e-49b6-9e1a-f86640e3b177,Snuff Out,MMQ,162,7.47
18a44b2a-afda-452d-9d84-f67bc97620b0,"Ashiok, Nightmare Muse",PTHB,208p,10.58
18a52dd6-f2f6-4031-80de-739f446e34db,Lord of the Pit,SLD,1857,1.28
18a5e38a-6c8c-427f-9143-59212e711f1c,Callidus Assassin,40K,109,7.01
18a854ab-41eb-4688-9e55-67047d93970f,Forest,PAL03,5,20.41
18a9fb7b-780c-46c7-9a5f-f9abb3c353df,Goblin Bombardment,SCH,45,2.07
18acc721-e9ae-4ba4-b435-754e41fb541e,Fire Bowman,PTK,112,8.95
18acffb1-c1e8-4729-a350-64823b2f9d29,Mothdust Changeling,MMA,53,1.54
18adafe6-de67-4101-8b39-b53ab695ec4a,Crypt of Agadeem,TDC,354,2.45
18adbda4-8d36-47cd-afbc-c785aaa8ed80,Blightsteel Colossus,2XM,235,36.47
18b08510-9cf4-4723-96f3-d1a873d710a4,City of Brass,WC00,nl321,12.39
18b26e53-1fc2-4d07-a56f-9000ed25580d,"Urza, Lord High Artificer",DMR,71,14.29
18b2a328-226b-4052-9d22-1a52c9f72e1d,Plains,WC04,jn333,1.15
18b77346-d6e4-4d2f-b054-19fdea686d40,Abundant Growth,SLD,1135,7.04
18b8abf0-e8c3-4c19-bdf1-18aabe75a3de,"Felisa, Fang of Silverquill",CLB,845,2.25
18bc6ac2-19e0-4765-852b-e303a5bb4040,Cosmic Horror,LEG,92,14.00
18bce47b-ba52-4a6c-a0ed-f533489a077c,Pearl Medallion,MH3,347,11.52
18bd50f2-c3ba-4217-a2d5-bb771e199706,Vampiric Tutor,CMR,156,60.28
18c016ad-bb82-4944-8c06-ab180b808041,Palladium Myr,SOM,190,1.54
18c16872-3675-4a4d-962a-2e17ad6f3886,"Rowan, Scholar of Sparks // Will, Scholar of Frost",STX,156,2.22
18c2efbd-fac9-471b-98e2-a162704b193c,Generous Gift,DMC,100,1.53
18c59776-e1f1-4197-a128-db1d603f56b7,Beseech the Mirror,WOE,82,19.31
18c77211-4b02-47c9-8ebc-e8ce73b12c96,Tyrranax Rex,PONE,189p,7.30
18c94ada-d864-4e94-9d95-e796ab0d0cff,Tazeem,OPCA,78,22.88
18caf94d-d382-43c4-9a32-d824b4bee8d7,Riptide Laboratory,PLST,ONS-322,4.67
18cb5303-de57-4aff-a068-9701ebe19869,Red Elemental Blast,30A,462,65.00
18cb7bf6-9c7c-4e62-a678-7b75862e2f64,Valakut Exploration,ZNR,175,4.42
18cc2bc6-12bb-4795-b2b2-9d414823b773,Warg Rider,LTR,826,18.05
18cc75dd-7fcf-463a-9f03-21fba9c30e7d,Geth's Grimoire,PLST,DST-123,8.87
18cf2703-8512-49dd-8643-8f83b1e7a2cc,"Aragorn, Company Leader",LTR,642,1.57
18d236ce-3b78-403a-b5f9-4fb44123d85b,Brushland,BRO,259,1.48
18d2e383-d380-4d18-8aad-bd8ea093a16c,Temple Garden,RVR,290,9.12
18d35a20-b18a-41d8-ac08-b1bdb2663b9d,Control Magic,CED,53,7.49
18d86ad3-e0a1-43da-9dc1-a9028b719c99,Apprentice Necromancer,UMA,84,1.24
18da8fa9-32e3-48ea-b4ec-461e9bc61392,Swamp,CED,296,2.07
18dc8d7e-745c-46ba-842c-526f1beb89a7,Sedge Sliver,TSP,177,1.09
18e057ae-8e60-478c-b047-605dab356835,Nether Shadow,2ED,117,15.37
18e1508d-5981-4622-b06c-784aa71dec10,Everlasting Lich,CMB1,41,1.35
18e1a8eb-5219-4e2c-9134-100367ba8b08,Cultural Exchange,SLD,2071,4.37
18e1bdc9-be60-4abd-9756-d3e70e2fcdb5,Underworld Breach,THB,324,15.90
18e286b0-b4c4-4b42-ba11-2eec962fee8c,Isolated Chapel,SLD,739,30.31
18e2b0a4-0ed3-48e6-8334-198a19e54bff,"Ant-Man, Elusive Avenger",MSC,73,3.09
18e2c910-6ada-41f6-b5ea-2dc25167666c,"Korvold, Fae-Cursed King",SLD,1625,19.41
18e448db-e60f-407c-95df-33d7ae12532f,Radiant Solar,AFC,278,3.90
18e4551f-9f6c-4421-ad66-a270df6d3463,Hall of Gemstone,MIR,221,14.98
18e76286-9e06-42de-b322-eb8aa2cdca3a,Grim Reaper's Sprint,PIP,58,1.38
18e79faf-5026-41e2-b0b3-114789c568d2,Valor's Flagship,PDFT,35p,2.14
18e7eb01-4ecc-4260-bcc2-6230c0e42586,Shipwreck Marsh,WHO,515,7.23
18edf3c6-a078-4a8e-9e85-a47f54bd48db,Whirlpool Warrior,PC2,29,1.33
18ee486e-dc25-4de7-a71f-f11fdf100176,"Okoye, Mighty and Adored",MSC,89,3.75
18eee350-4d70-4124-ae0d-a77f3bd7e948,Julien Nuijten Decklist,WC04,jn0b,1.34
18f08967-e44e-4486-b028-b6423cfdf1be,Sword of Vengeance,C15,272,1.31
18f53d47-fd5c-41de-8d7a-490c1b529f4f,Ancient Gold Dragon,CLB,376,33.93
18f5f043-0b59-40ba-bdab-1706adf44075,Hylda of the Icy Crown,WOE,363,9.82
18f5fb07-1e79-4085-9e57-cd6bb45ab02c,"Goro-Goro, Disciple of Ryusei",PNEO,145p,1.95
18f7c44c-a21f-4b61-8f08-122a75accb00,Herald of War,MIC,86,3.24
18f86e13-f942-423e-b175-930d768cb811,Teleport,LEG,80,6.82
18fec1a2-20b0-4412-9392-8a5004f9027e,Blood Moon,9ED,176,6.35
1900c0b1-b2b0-4561-ae63-ab7cd4c54580,Rage Reflection,DPA,52,1.52
19018f23-b63b-45af-8419-8959f41472d4,Pre-War Formalwear,PIP,21,1.76
19039ac4-1aaa-4aca-ba09-f7fc400b9ada,Spiteful Visions,SHM,198,2.19
1904db14-6df7-424f-afa5-e3dfab31300a,Frantic Search,ULG,32,2.13
1905eecb-d758-4a3b-aefe-8019ab2491e6,Mountain,WC99,kb346,1.29
19080c3f-67fa-4f98-9b5a-ede8579823d6,Lightning Greaves,SLD,99,25.97
19082885-8180-430c-9c7a-e1d77f31f726,Celestial Colonnade,EOS,52,1.36
190ca502-672d-4cc0-b6e0-b9de517058d0,Terminate,PLS,128,1.02
1917b8f0-f35c-44ec-8a59-e09b179a4328,Chaos Warp,SLD,741,26.31
1919bfec-1906-4178-ad32-d4589842e563,Behold the Sinister Six!,SPM,51,2.74
191cbf96-5e92-4b83-aef7-d7ae65b8e555,Realm of Koh,TLA,391,1.20
191d3c92-f51c-430b-b89c-dde5f4f86041,Otherworldly Gaze,DBL,67,2.33
191f6693-32d9-448d-8889-f98cf13c2277,Empty the Laboratory,MIC,14,1.03
1920dae4-fb92-4f19-ae4b-eb3276b8dac7,Counterspell,MH2,267,2.45
19242db3-660d-4d66-800c-d6cee636bcaf,Master of Waves,THS,53,1.12
192452f8-93c2-4a20-a52b-0093741a9e45,Sarkhan Unbroken,DTK,230,21.06
19272824-a0a4-4352-8904-a185516c95e1,Personal Incarnation,2ED,32,22.65
1927d645-ca43-4b8e-9932-7e70acca7aa6,Fire-Lit Thicket,2XM,317,8.83
192eab08-3fec-46cb-9237-2866e3bd08b8,Archon of Emeria,MB2,4,1.02
193071fe-180b-4d35-ba78-9c16675c29fc,"Sea Gate Restoration // Sea Gate, Reborn",ZNR,76,37.45
19336e3a-2242-4a30-a563-32f2e4fc18e9,Castle Locthwain,CLB,884,3.75
1933e212-213f-461f-aeb5-4a86a4dae003,Soaring Lightbringer,DSC,42,1.93
19385c88-9af3-4931-8dfc-6e51a5c5f816,"Megatron, Tyrant // Megatron, Destructive Force",BOT,26,22.15
193a5688-9e9b-48f4-9904-53134ec73c97,Sol Ring,SLC,19,16.23
193db964-feea-4b66-bf31-67a92772b792,City of Brass,PTC,et112,24.99
193ece2d-f7fa-4e9c-a991-6f8116f63673,Springleaf Drum,SLP,22,1.50
1941cf19-b1f6-4148-a1de-6d03531f2f1c,Serra Angel,2ED,40,64.58
19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,SLD,132,13.37
1948c865-fd0a-423c-9911-44a95a03c71f,Hallowed Haunting,SPG,64,9.19
194a7e49-aa80-461f-88b3-07027cb59f26,Saruman of Many Colors,LTR,674,7.75
194d4a09-4ab2-40ac-bbbe-d1165798658e,Phyrexian Negator,WC99,js65,6.10
194ebb23-fecd-4aa5-96b7-447c9768794e,Marauding Mako,DFT,419,2.27
1950aed0-f34b-4dc6-a01e-31313fa442bc,Ice-Fang Coatl,SLD,1225,10.96
195383c1-4723-40b0-ba53-298dfd8e30d0,Castle Locthwain,ELD,241,3.66
19545db3-8be5-41e5-8d13-dec4f96fe624,Undercity Sewers,PZA,20,10.48
1954e618-b4ac-48d8-9218-b29878bae710,Goblin King,2ED,155,55.99
19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,WWK,20,29.64
19573a69-5022-4d63-9252-c8789602d051,"Teferi, Mage of Zhalfir",IMA,75,2.22
1959f078-4b7b-4df2-a256-d43b2d97e853,Snap,DDS,10,3.98
195e04d5-7682-438e-81fd-3dd5981b886e,Rakdos Signet,CMA,226,1.25
19617614-2ef4-4a13-9b4a-af842594d336,Reckless One,DD1,48,2.41
19650c4e-d251-4659-ae35-3200cc4acb5d,Unlicensed Hearse,SLD,1772,4.65
1967d4a8-6cc4-4a4d-9d24-93257de35e6d,Swamp,ZNR,382,1.20
1969b151-3192-4d35-80ca-c4e180601ec8,Swiftfoot Boots,TDC,328,2.58
196b83a1-2a25-498d-83b8-8faacd79909d,Black Vise,4ED,299,2.87
196e21ed-6523-40a5-9d53-5864c7dca2cf,Bloodthirsty Adversary,MID,351,1.01
19706d19-414e-4221-8e46-b389e3bb3c2d,Temple Garden,PGRN,258p,13.66
1977e0ad-8468-42c9-9f40-48a436a8552e,"Helmut Zemo, Mastermind",MSC,331,2.56
19781e71-62b4-45ad-bf71-a95ed9230d30,Avabruck Caretaker // Hollowhenge Huntmaster,DBL,454,6.71
1978400d-a8f1-4df7-8caf-b9ca81334bce,Scarecrone,EVE,172,3.70
197a4f38-0c19-4ba4-82f5-3d1fd6d054d3,Homeward Path,SLD,1851,14.61
197f1c07-e570-42f9-9cb1-bf67634d765d,"Aesi, Tyrant of Gyre Strait",PLST,CMR-365,11.69
1982f910-a9bd-4e94-a187-84381b22aacc,The Soul Stone,SPM,66,87.59
198cc126-f697-4aca-a6c9-4ae2ce1ee36f,Forsaken Wastes,WC97,js125sb,7.00
19907ce2-345d-44a9-a8f5-5c74efc86915,Unbound Flourishing,PLST,MH1-189,16.11
19911e6e-7c35-4281-b31c-266382f052cc,Sol Ring,M3C,305,1.59
199260f8-b73c-4ef8-acfb-ffe16879f32d,The Knight of Land Drops,UNK,RR08b,19.63
1994e753-799c-42c0-b331-39a78cfb8ee9,Twiddle,CED,86,5.32
1995fed6-992f-4333-afa6-63d61cfdfa00,Pariah,OTP,5,1.56
1998e362-f800-4b9c-9756-2a2821955425,Eidolon of Blossoms,PLST,JOU-122,4.59
19992dbd-7a6a-43d3-b1db-01716b2eed27,Commander's Plate,CMR,305,45.24
199a94a3-41a5-4e4d-ad46-13eccca42a82,Inspiring Call,SLD,2313,7.08
199cde21-5bc3-49cd-acd4-bae3af6e5881,Sol Ring,CLB,871,1.68
19a11a3f-ca98-4e82-897f-9ee0bbbef6fe,Duelist's Heritage,CM2,26,2.11
19a3f9b0-9f83-45b7-9697-3fe19f31a79e,Foreboding Ruins,WHO,496,1.93
19a6e8cc-3989-40c4-a49c-cd30ccaba0d5,Traumatize,9ED,109,4.90
19a9b8b0-c1ba-48c3-8f90-6af6948274ee,Banner of Kinship,FDN,352,8.60
19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,ZEN,168,10.40
19aee1cd-4314-44f4-8357-fc300a6fc046,Forest,PARL,5,37.12
19b0c008-e0d9-43b3-9781-d4abbb410413,Defense of the Heart,SLD,1039,26.53
19b1035f-c922-41e0-b4ab-f8af8bab861d,Power Sink,30A,369,16.50
19bbdbd6-0d4e-4657-946d-6bfb0c9fc70a,Mask of Griselbrand,PMID,111p,1.12
19bd0885-baaa-40f2-9c59-b1ea53807540,The Wind Crystal,FIN,43,6.54
19bdedb2-768b-4adf-8193-917a10c8f729,Kindred Discovery,MSC,150,10.84
19bf6b74-b236-42eb-8c88-d715cece6357,Cyberdrive Awakener,EOC,69,1.97
19c61476-2105-48f3-8f57-3d0322bdc92e,"Junji, the Midnight Sky",NEO,409,9.94
19cba6be-7291-4788-9241-87dad3b68363,Hallowed Fountain // Hallowed Fountain,ECL,347,13.62
19cd6bcc-ca47-47cc-9fe4-c29e9c176485,Paradise Mantle,MMA,211,11.59
19ce4784-139d-442c-86a9-3e45e91038b7,Thought Vessel,CM2,224,2.57
19ce55bf-007d-4c13-90ac-29f0b21b66b1,"Chandra, Hope's Beacon",PMOM,134p,2.02
19cf87c0-369e-4ec2-bb9f-e8e29d63d448,Reversal of Fortune,5DN,77,4.03
19d3cbfc-6781-416e-ab78-3508a24cace2,"Mazirek, Kraul Death Priest",PLST,2XM-209,1.01
19d65e45-1a3b-4f1b-a148-e498953f966d,Fabled Passage,SLD,1534,12.04
19d6834d-afa3-4747-a62d-0654f4d9729f,"Malcolm, Alluring Scoundrel",LCI,63,3.03
19d774ac-394f-4c35-90d0-b94a8236773c,In Garruk's Wake,PM15,100p,2.71
19d85c34-2057-4572-a881-29dd35c1ee30,Evil Presence,2ED,108,3.59
19dbbecb-b4d0-49d2-b36e-58279e051c5c,Wellwisher,CMA,166,2.49
19dd36b7-e4fe-4ba9-bfe1-00695dfe1d07,Mistblade Shinobi,PLST,PCA-20,1.28
19e0d68e-7972-4c2a-af4d-8c77c67a8f2e,Daughter of the Deep,MSC,618,4.38
19e1224f-82cb-4f41-8739-f880cba61bbb,"Urborg, Tomb of Yawgmoth",PLC,165,58.48
19e71532-3f79-4fec-974f-b0e85c7fe701,Forest,UNH,140,10.22
19e95422-c6fe-4750-916b-43bf22ae193a,Scrying Sheets,CSP,149,3.83
19ec03ce-a8a3-42c3-a895-21cce1657411,Earthquake,4ED,189,1.11
19ec0be1-bdf9-4896-8830-a2deccd7dda9,"Greensleeves, Maro-Sorcerer",PLST,DMC-27,16.14
19ef54f6-c7d0-42ac-86f1-80457cb3241e,Clan Crafter,CLB,614,1.36
19efb9ce-62eb-4cbf-b01e-979f3fd09ba6,Flare of Malice,MH3,95,1.58
19f1ac65-aed8-4ac6-ba90-e088db6c1389,Simian Spirit Guide,A25,148,3.27
19f6c605-699c-432a-a258-245f9fc70f28,Kor Spiritdancer,PLST,ROE-31,5.54
19fb3ce2-a660-4829-9af4-330cfd612f06,Soraya the Falconer,HML,18,2.30
19fc5956-286c-4e1d-bc4a-2974fc0f4dbc,Priest of Titania,CMA,136,4.55
19fdb4a9-16ae-47b5-86b6-ac35f93c1d32,Forcefield,30A,239,87.12
1a015b68-eb88-4c20-867e-fa61ef046188,Butcher of Malakir,SLD,7071,3.95
1a02ca71-5e39-4a5f-aaba-a1e3e10a6a3e,Chalice of the Void,MRD,150,15.30
1a02fac3-8990-4bd1-8e34-beec6332088c,Storm of Saruman,LTR,413,4.91
1a037b81-28a3-4ecb-9c18-e9cd5cabad16,"Elrond, Master of Healing",LTR,447,1.87
1a060aea-3812-49da-b681-812fe20c023b,Strip Mine,PTC,ml363,14.99
1a06ef6f-3490-464a-9ddc-5903b6be3080,Earthbind,CED,146,24.99
1a0867be-a861-4fb4-b8ff-cb2966193755,"Aphelia, Viper Whisperer",J25,40,21.32
1a08e5ab-1ff9-4470-ab28-fea19bb79845,Managorger Hydra,ORI,186,1.73
1a0f7946-cc17-4f24-bec1-d0243af9b726,"Shuri, the Black Panther",MSC,416,4.25
1a0fd50b-ccde-4098-bd37-feb6038c53a7,Helm of the Host,PDOM,217p,11.94
1a11287a-8002-4679-9f69-a7360e7f4d3c,Day's Undoing,ORI,51,2.11
1a13a86b-c4c5-4a7a-9e01-8669e9ed6557,Forest,SLD,1134,11.65
1a14aad2-47f0-4d21-9fcf-5ca171faffaf,Battlemage's Bracers,C21,48,3.64
1a172a40-7758-43ca-861b-8375a94d329e,"Eddie Brock // Venom, Lethal Protector",SPM,224,3.39
1a22a4ee-487d-4508-a770-f3ac16864e3b,Peer into the Abyss,PLST,M21-117,3.26
1a27ba4d-53af-427d-9e51-be04db077fac,Boon Reflection,SHM,5,14.54
1a2b9c41-6bf7-4892-bef8-dec5f8a8df46,Rooftop Storm,INR,306,3.05
1a2d08a8-32ed-423e-aa8a-51c70025592c,"Kozilek, the Broken Reality",MH3,386,4.17
1a2f4972-8987-4349-953d-1e5c71368b08,Opalescence,WC00,tvdl13,13.88
1a30ee26-5f78-4ac2-9105-1baa9ece8a21,Ranger of Eos,ALA,21,1.71
1a3465b6-ee7f-4553-bbf1-85fae9734b67,Aurelia's Fury,GTC,144,2.64
1a34fc9e-96cf-40f2-adb9-ac5085d140af,Fungusaur,2ED,196,23.90
1a364362-e42b-415c-9d95-b6ec7139f5e7,Brass Man,ARN,59,32.65
1a366864-7441-42b3-81fd-47a0362e1c13,Ivory Tower,PTC,pp328sb,2.49
1a367559-1d84-4f6f-9e6e-ff90de420389,Twincast,SOK,60,7.12
1a380513-9eea-4ff9-bcc8-7a6b53c642c4,Psionic Blast,P07,4,2.84
1a3b19c3-d532-4779-94b8-6393d0a02e67,Bonders' Enclave,EOS,49,2.53
1a3d70d2-0604-41b3-8dd1-bfeb05832271,Glittermonger,SNC,149,2.33
1a3e095a-7056-4df3-bf7d-9c217d591446,Ice Cauldron,ICE,321,1.53
1a4238ce-2a8f-404f-a893-9bb8b3f26835,Norn's Seedcore,MOC,60,1.32
1a47da7c-80f3-4b98-aaac-778c34a35cb6,Master Biomancer,GTC,176,1.62
1a4dd6f8-1baa-4ad2-a377-5beeead6c319,Howling Mine,BRR,83,5.40
1a5054a4-599d-49df-9a80-77eeed47891f,Wall of Wood,LEB,226,5.59
1a55308b-5772-430a-93e4-b65c416b86cf,Meddling Mage,ARB,8,2.21
1a55c370-d396-4c73-8ee2-83dc4c124005,The Goose Mother,WOE,204,1.00
1a563a5d-2619-445c-b72e-d588e82e0900,Mind's Eye,BRR,33,5.62
1a5b62b8-fcff-4320-9e23-2a376bbcf53f,Stinkweed Imp,DDJ,54,1.04
1a5dbac5-273c-4452-a9c2-32fb6086a8d1,Celestial Purge,P10,6,10.71
1a63d16e-319d-46f4-a28c-895b36605ee6,Infernal Genesis,PCY,68,5.07
1a666f1b-f62f-45f5-b5d1-33317578601a,Great Furnace,HOP,133,4.86
1a6c87dc-188c-4c75-9026-568263940b90,"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",FIN,354,1.61
1a708266-e3e9-4d25-a75b-80671bf36f5e,Nazgûl,LTR,724,64.33
1a731b3a-0065-448d-841c-28700d78a4fd,Zodiac Ox,PTK,161,20.32
1a7c2900-d92b-41dc-8e7d-0a24d1acbd94,Circle of Protection: Red,CED,13,3.25
1a7e242e-bb48-4134-a1c2-6033713d658f,"Search for Azcanta // Azcanta, the Sunken Ruin",XLN,74,1.77
1a84bada-ed6a-4e97-8a0c-05b7cb32d66f,Spellskite,NPH,159,7.56
1a85fe9d-ef18-46c4-88b0-cf2e222e30e4,Rat,TSHM,3,5.35
1a883eb5-2666-487b-b8c8-fd8ad12afaeb,Elspeth Resplendent,SNC,341,4.56
1a8c02ab-6348-4b04-8ce0-b36309a14a5e,Generous Gift,CMM,26,1.46
1a8e47b9-6735-4e46-b3fd-ac69edc39745,Elvish Piper,A25,168,3.11
1a910c14-d95d-4365-a983-c3c356620446,Chromatic Lantern,PGRN,233p,2.98
1a9232ae-9f32-4bbc-a020-554b3f9cbbd3,Epicenter,ODY,192,4.29
1a93f587-ab72-42da-88c4-31af1c9cdf1b,"Lae'zel, Vlaakith's Champion",CLB,29,3.36
1a958801-b0cf-4ed4-9fe8-1a53027ae1d1,How to Keep an Izzet Mage Busy,CMB1,93,1.62
1a96315d-edc6-4d68-a260-d14f61281dc1,Mountain,LEA,293,46.96
1a9f4382-38fc-4fc7-b177-dc6e643738c2,Lost Mine of Phandelver,OAFR,21,5.46
1a9f7c61-11e8-493f-98a8-50573a41c46a,Izzet Signet,OTC,259,1.19
1aa28b92-6e79-4907-af6b-e153eb60f567,Temple Garden,RVR,300,18.13
1aa2d27b-cc25-4baa-86f4-4db45b30e2a4,Reconstruction,ATQ,12,1.49
1aa4baf7-4693-4c55-af04-2fa5d901d701,Voltaic Key,USG,314,7.83
1aa4eba9-9e91-4beb-9296-a18baa73a318,Metallic Mimic,AER,164,2.22
1aa5dc84-85e0-44fa-b6f3-d25a23039389,Timberwatch Elf,CMA,156,1.78
1aa7b481-9332-4140-9a46-11e4e384d8f1,Celebr-8000,UNF,185,2.49
1aa882aa-3ad2-4b3a-bc14-5dfa47528941,Font of Mythos,SLD,2075,15.02
1aae46bb-15d3-4049-9eae-86c6c5b5dcff,"Heliod, Sun-Crowned",SLD,214,29.01
1ab1820e-7567-4742-be8a-9961d80ae51f,Orcish Lumberjack,SLD,2025,11.64
1ab30d54-6043-4361-b221-268813f06a72,Eldrazi Temple,MM2,240,3.21
1ab33858-17ac-42e9-941c-1bf2409030f5,Centaur Garden,WC03,dh316,5.99
1ab65242-17ad-4c22-9c70-aac8076d1b4c,Credit Voucher,MMQ,289,1.85
1ab741b3-6230-46c3-9c43-8a0d735e9d49,"Massacre Girl, Known Killer",MKM,344,2.98
1ab85094-710e-4529-a69c-a678af5389a9,Pyroblast,PW23,8,15.17
1ab94f16-778d-4437-a1b9-2f67cd214cc0,Devoted Druid,2X2,143,1.08
1abcafa9-0f27-482f-95a9-24520f0106b8,Sol Ring,FIC,359,1.55
1abdf386-56bc-4575-af89-6edc9a38cd43,Scute Swarm,M3C,245,6.85
1abdfbaa-5bd7-4732-b62b-ab27581bc6bb,Mox Ruby,30A,261,445.26
1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,ZNE,27,46.46
1ac12aba-0ec6-4922-94cb-1b77634a603b,Memory Erosion,PLST,CM2-45,9.20
1ac285cc-6862-4cc3-86ca-5523882855f4,Burst Lightning,PLST,P10-8,9.16
1ac48d2b-fee0-4e75-a9fa-b00187a89c04,Karma,30A,323,10.00
1ac61e84-94d6-4ff7-a00f-29de93f09a38,Pitiless Plunderer,J25,476,3.71
1ac8bdb0-2dfd-4531-a4d9-420f2f2a90be,Shanodin Dryads,LEB,217,4.28
1ac9577f-dd41-4e1a-a96b-6b615297425a,"Nykthos, Shrine to Nyx",PLST,THS-223,53.73
1aca163e-abff-459f-9925-09dda212dce2,Gaze of Granite,PIDW,14,2.92
1aceb1db-c48f-4985-a0b8-132fe12a5021,Faerie Rogue,SLD,13,10.97
1ad3c3e6-8def-478d-a379-eff380186540,Treasure Chest,PAFR,252p,1.64
1ad6896e-ef6e-4304-ba42-ed18d6873c4a,Mysterious Confluence,UNK,RC05a,19.50
1ad98ca8-d358-450a-8439-5abf57197b83,Darkest Hour,USG,128,5.49
1adade15-5675-495b-a536-e531c4306d3e,Spellbook,10E,343,2.63
1ae070fa-9f29-44b1-99a3-3edec3489190,Shiv,OHOP,34,4.74
1ae32d20-b438-4f43-b603-e8f706ecfb03,Circle of Protection: Green,LEA,11,26.77
1ae84b5c-d3ad-48a3-9ccc-1dd76cee392c,Swiftfoot Boots,C18,225,1.93
1ae95cfb-1c3e-43cc-acfa-68f25b0f6e52,Trazyn the Infinite,40K,65,1.26
1af50bf1-c51e-4592-86bf-4197ec85a45d,Archangel of Tithes,ORI,4,6.57
1af79737-46ff-48f2-a270-21bd6a05d17e,Avatar of Woe,CMD,73,4.51
1afb6e29-058e-44c5-a3fa-56c462f070a0,Crystal Vein,MIR,325,9.64
1b023575-4cb5-434f-92ef-d3b81aaa3c3e,Sol Ring,SCD,276,1.65
1b03e16c-bdb4-4bdf-998f-3ecf0857df81,Mountain,30A,293,1.37
1b03fa4e-b3a1-4c23-8341-e9ce89aa872f,Professor Hulk,MSC,37,8.15
1b07edb8-4ba9-44b4-a8c7-da0447e4d1b9,Rift Bolt,SLD,2050,2.27
1b0a6836-6b45-4528-85bd-1de8b28ab4d8,Jaheira's Respite,CLB,589,1.08
1b0ba37a-ce52-4c01-89aa-25e90cda04ba,Phyrexian Colossus,USG,305,1.21
1b0fb859-055d-4aa1-814c-0894cd2ccd4a,"Shanid, Sleepers' Scourge",DMC,4,2.13
1b10e23a-7cf5-47dc-9c51-5cbe444a99c7,"Sygg, River Cutthroat",ZNC,103,4.04
1b14e33d-2c01-49be-b03b-d08aea900f50,Dack Fayden,SLD,1689,5.85
1b15d04c-62cb-4704-8cc7-9842cef27a1b,Mana Echoes,ONS,218,56.52
1b1665ec-7617-4754-b604-656411f7476a,Anger of the Gods,SLD,1503,2.24
1b1aad48-88f0-464d-9776-ecd023d87b8f,"Zul Ashur, Lich Lord",FDN,326,3.31
1b1c4bed-9b6b-42f9-939d-ece0f959a0a3,"Niv-Mizzet, Dracogenius",C17,184,1.16
1b1d4996-ed4e-4818-a9ec-f5d8ee84ad26,Swamp,UND,92,3.66
1b234fee-a2b6-4661-9f98-4da6fc26aebc,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",MH3,443,25.55
